"","Name","City","State","Locale","Control","Cost_att","Federal_loan","Pell_Grant","Women","Dependent","Married","pct_white","pct_black","pct_hispanic","pct_asian","Low_income","Mid1_income","Mid2_income","High1_income","High2_income","Completion_rate","Monthly_debt","Mean_earning_6","Mean_earning_7","Mean_earning_8","Mean_earning_9","Mean_earning_10","Mean_earning_male_6","Mean_earning_female_6","Mean_earning_male_10","Mean_earning_female_10"
"5461","Kenneth Shuler School of Cosmetology-Spartanburg","Spartanburg","SC","City","Private",NA,0.8299999833,0.9200000167,0.9700000286,0.3700000048,0.1700000018,61.6699981689,34.6199989319,2.4500000477,1.3099999428,0.7680945347,0.1137370753,0.0620384047,0.0295420975,0.0265878877,NA,103.154571995883,16500,18600,17800,19000,17600,NA,NA,NA,NA
"5462","Kenneth Shuler School of Cosmetology-Columbia","Columbia","SC","City","Private",NA,0.8299999833,0.9200000167,0.9700000286,0.3700000048,0.1700000018,61.6699981689,34.6199989319,2.4500000477,1.3099999428,0.7680945347,0.1137370753,0.0620384047,0.0295420975,0.0265878877,NA,103.154571995883,16500,18600,17800,19000,17600,NA,NA,NA,NA
"5463","Institute for the Psychological Sciences","Arlington","VA","City","Private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5464","Lincoln Technical Institute-Shelton","Shelton","CT","Suburb","Private",NA,0.9499999881,0.5500000119,0.5199999809,0.3600000143,0.2199999988,77.0999984741,11.7399997711,12.8400001526,2.2000000477,0.6289820359,0.1552095808,0.0979640719,0.0617964072,0.0560479042,NA,134.416823129001,36700,40800,40300,39300,41300,37100,36200,39200,42700
"5465","Minnesota School of Business-Waite Park","Waite Park","MN","Suburb","Private",25634,0.9599999785,0.6000000238,0.6999999881,0.4099999964,0.1899999976,88.9100036621,4.3800001144,2.7699999809,3.0099999905,0.5407569141,0.1419213974,0.1455604076,0.1004366812,0.0713245997,NA,272.194066836228,29100,31300,32100,36100,37700,27100,33500,33600,43400
"5466","Northwest Career College","Las Vegas","NV","City","Private",NA,0.8799999952,0.6600000262,0.8500000238,0.150000006,0.3300000131,73.6699981689,9.0100002289,17.1200008392,5.4000000954,0.7209302326,0.1627906977,0.073089701,NA,NA,NA,75.1079848622359,26200,NA,NA,NA,NA,NA,NA,NA,NA
"5467","Soma Institute-The National School of Clinical Massage Therapy","Chicago","IL","City","Private",NA,0.8999999762,0.5199999809,0.7699999809,0.3000000119,0.1800000072,58.9799995422,24.2999992371,18.8199996948,4.3899998665,0.6899696049,0.1185410334,0.0820668693,0.0729483283,0.0364741641,NA,81.8495055299366,26700,NA,NA,NA,NA,26100,28500,NA,NA
"5468","Xtreme Career Institute","Aguadilla","PR","City","Private",NA,0,1,0,0.1800000072,0.5099999905,87.1900024414,3.9700000286,98.7799987793,0.1700000018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5469","American Academy of Acupuncture and Oriental Medicine","Roseville","MN","Suburb","Private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5470","Arizona School of Acupuncture and Oriental Medicine","Tucson","AZ","City","Private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5471","Ave Maria University","Ave Maria","FL","Rural","Private",31192,0.8899999857,0.4900000095,0.5899999738,0.8999999762,0.0099999998,85.0699996948,6.4299998283,8.25,2.9900000095,0.224742268,0.1072164948,0.1051546392,0.2103092784,0.3525773196,NA,231.905209042216,29500,NA,NA,NA,NA,26200,34700,NA,NA
"5472","Blue Sky School of Professional Massage and Therapeutic Bodywork","Grafton","WI","Rural","Private",NA,0.8299999833,0.6000000238,0.9499999881,0.2099999934,0.2700000107,91.6900024414,3.1800000668,2.5,1.4700000286,NA,NA,NA,NA,NA,NA,NA,21300,NA,NA,NA,NA,NA,NA,NA,NA
"5473","Buchanan Beauty College","Shelbyville","TN","Town","Private",NA,0.1700000018,1,1,0.2599999905,0.2199999988,87,8.4899997711,6.2399997711,0.6899999976,0.5833333333,0.1944444444,NA,NA,NA,NA,56.8686559391929,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5474","CALC Institute of Technology","Alton","IL","Suburb","Private",NA,0.7300000191,0.8999999762,0.8999999762,0.0199999996,0.3300000131,73.6600036621,23.7800006866,1.4199999571,0.6399999857,0.8173913043,0.1,NA,NA,NA,NA,92.4787743127531,19300,NA,NA,NA,NA,NA,NA,NA,NA
"5475","Cambridge Junior College-Yuba City","Yuba City","CA","City","Private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6702702703,0.1702702703,0.1108108108,NA,NA,NA,98.2276784404242,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5476","Cambridge Institute of Allied Health & Technology","Altamonte Springs","FL","Suburb","Private",NA,0.7900000215,0.8700000048,0.9399999976,0.1400000006,0.2599999905,71.1200027466,18.3099994659,15.4899997711,2.2899999619,0.7704280156,0.140077821,NA,NA,NA,NA,131.345915708285,20300,NA,NA,NA,NA,NA,NA,NA,NA
"5477","Career Care Institute","Lancaster","CA","Suburb","Private",NA,0.9300000072,0.7699999809,0.8700000048,0.3199999928,0.25,62.3100013733,9.5200004578,34.1800003052,3.8800001144,0.7108433735,0.1361445783,0.086746988,0.0421686747,0.0240963855,NA,139.529832285716,29900,NA,NA,NA,NA,29300,33600,NA,NA
"5478","ATA Career Education","Spring Hill","FL","Suburb","Private",24467,0.8600000143,0.6899999976,0.8899999857,0.0700000003,0.3899999857,83.5500030518,11.7899999619,4.7600002289,1.5199999809,0.779286927,0.1332767402,0.0441426146,0.0280135823,0.0152801358,NA,203.351973882928,25700,NA,NA,NA,NA,NA,NA,NA,NA
"5479","Career Quest Learning Centers-Lansing","Lansing","MI","City","Private",NA,0.9300000072,0.8700000048,0.8000000119,0.0199999996,0.3199999928,79.5299987793,11.9899997711,6.3699998856,2.1500000954,0.8401278977,0.0887290168,0.0439648281,0.0183852918,0.0087929656,NA,98.2276784404242,21200,NA,NA,NA,NA,NA,NA,NA,NA
"5480","Community Christian College","Redlands","CA","City","Private",16198,0.6200000048,0.7099999785,0.6200000048,0.5699999928,0.2899999917,61.5800018311,5.1599998474,40.2799987793,5.5700001717,0.5106382979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5481","Crossett School of Cosmetology","Crossett","AR","Town","Private",NA,0.4099999964,0.9200000167,0.9499999881,0.2399999946,0.3000000119,70.8799972534,25.1800003052,3.8699998856,0.2300000042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5482","Culpeper Cosmetology Training Center","Culpeper","VA","Town","Public",NA,0,1,1,0.1199999973,0.2899999917,81.8099975586,15.0900001526,1.9199999571,0.6200000048,0.7435897436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5483","Day Spa Career College","Ocean Springs","MS","Suburb","Private",NA,0,1,0.8999999762,0.1800000072,0.2700000107,79.3600006104,14.8999996185,2.6300001144,2.9000000954,0.7407407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5484","Eastern School of Acupuncture and Traditional Medicine","Montclair","NJ","Suburb","Private",NA,0.9800000191,0.2399999946,0.5299999714,0.0199999996,0.2899999917,77.1299972534,10.1899995804,11.4499998093,5.5599999428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5485","Ecclesia College","Springdale","AR","Rural","Private",27720,0.8600000143,0.75,0.3600000143,0.5,0.2099999934,84.8099975586,2.5799999237,16.3700008392,1.1200000048,0.4918918919,0.1837837838,0.1675675676,0.0918918919,0.0648648649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5486","Employment Solutions-College for Technical Education","Lexington","KY","City","Private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9240121581,NA,NA,NA,NA,NA,116.265382128773,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5487","European Massage Therapy School-Skokie","Skokie","IL","City","Private",11345,0.8999999762,0.8000000119,0.7300000191,0.0900000036,0.4799999893,68.4800033569,9.6000003815,19.4799995422,9.5600004196,0.6986899563,0.2052401747,NA,NA,NA,NA,52.0916888403007,21700,NA,NA,NA,NA,NA,NA,NA,NA
"5488","Evergreen Beauty and Barber College-Everett","Everett","WA","City","Private",NA,0.8999999762,0.75,0.8000000119,0.2199999988,0.2800000012,84.7900009155,2.3399999142,5.1100001335,5.6500000954,0.631043257,0.1297709924,0.1119592875,0.0559796438,0.0712468193,NA,100.181892253607,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5489","Paul Mitchell the School-Great Lakes","Port Huron","MI","Suburb","Private",NA,0.9399999976,0.6200000048,0.9599999785,0.4900000095,0.1299999952,94.0199966431,2.6199998856,2.6600000858,0.5199999809,0.6271186441,0.1322033898,0.0847457627,0.0881355932,0.0677966102,NA,101.670817063651,14300,NA,NA,NA,NA,NA,NA,NA,NA
"5490","Healthcare Training Institute","Union","NJ","Suburb","Private",NA,0.8999999762,0.6999999881,0.9100000262,0.2199999988,0.2599999905,44.8499984741,38.4799995422,21.2199993134,4.2100000381,0.6995073892,0.1477832512,0.0665024631,0.0591133005,0.0270935961,NA,78.3081392282687,28400,NA,NA,NA,NA,NA,NA,NA,NA
"5491","John D Rockefeller IV Career Center","New Cumberland","WV","Rural","Public",12358,0.9399999976,0.2800000012,0.9399999976,0.2199999988,0.3899999857,96.4899978638,2.1600000858,0.7400000095,0.3799999952,0.6052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5492","Los Angeles Music Academy","Pasadena","CA","City","Private",39537,0.9800000191,0.5299999714,0.150000006,0.6200000048,0.1000000015,65.0899963379,8.9399995804,23.7800006866,8.8699998856,0.5294117647,NA,0.1617647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5493","Maple Springs Baptist Bible College and Seminary","Capitol Heights","MD","Suburb","Private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5494","Centura Institute","Orlando","FL","Suburb","Private",32076,0.9300000072,0.8700000048,0.8500000238,0.150000006,0.2899999917,62.8300018311,23.1800003052,21.1100006104,2.7100000381,0.8235294118,NA,NA,NA,NA,NA,98.2276784404242,19500,NA,NA,NA,NA,NA,NA,NA,NA
"5495","Precision Manufacturing Institute","Meadville","PA","Town","Private",NA,0.8799999952,0.6700000167,0.0799999982,0.3799999952,0.25,96.3099975586,2.0499999523,0.7599999905,0.4199999869,0.5950413223,0.1900826446,0.0826446281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5496","Rosslyn Training Academy of Cosmetology","Aguada","PR","Suburb","Private",7751,0,1,0.9800000191,0.2800000012,0.3300000131,88.7099990845,3.4800000191,99.0100021362,0.1000000015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5497","SAE Institute of Technology-Nashville","Nashville","TN","City","Private",32880,0.8799999952,0.4499999881,0.0799999982,0.5699999928,0.1199999973,77.6100006104,16.5,5.1500000954,1.6900000572,0.6389452333,0.139959432,0.093306288,0.0669371197,0.060851927,NA,165.436090004925,24700,NA,NA,NA,NA,NA,NA,NA,NA
"5498","eClips School of Cosmetology and Barbering","Cape Girardeau","MO","City","Private",NA,0.6200000048,0.9399999976,0.4699999988,0.1800000072,0.2899999917,81.7399978638,15.7600002289,1.0599999428,0.6700000167,0.8818181818,NA,NA,NA,NA,NA,98.2276784404242,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5499","Shear Academy","Crossville","TN","Town","Private",NA,0,1,0.7599999905,0.3199999928,0.400000006,96.8300018311,1.5299999714,1.0900000334,0.1899999976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5500","Southern Technical College","Orlando","FL","Suburb","Private",NA,0.8700000048,0.8700000048,0.5400000215,0.1099999994,0.3199999928,64.4499969482,20.3999996185,23.2299995422,3.1900000572,0.8437826541,0.0961337513,0.0407523511,0.013061651,0.0062695925,NA,206.795112506156,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5501","Stanbridge College","Irvine","CA","City","Private",NA,1,0.1800000072,0.4300000072,0.1400000006,0.4300000072,70.5400009155,2.3699998856,21.6200008392,12.5699996948,0.5428802589,0.182038835,0.1156957929,0.0760517799,0.0833333333,NA,206.795112506156,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5502","Universal Career School","Sweetwater","FL","Suburb","Private",NA,0.6999999881,1,0.7699999809,0.1000000015,0.4600000083,82.8700027466,7.0500001907,75.0500030518,1.3999999762,0.9489051095,NA,NA,NA,NA,NA,75.614632887876,15500,NA,NA,NA,NA,NA,NA,NA,NA
"5503","Universal College of Healing Arts","Omaha","NE","City","Private",26766,0.9100000262,0.4699999988,0.8899999857,0.150000006,0.3799999952,84.7200012207,8.1199998856,6.2899999619,1.4299999475,0.5961538462,NA,NA,NA,NA,NA,161.558681645434,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5504","Uta Mesivta of Kiryas Joel","Monroe","NY","Suburb","Private",16698,0,1,0.0099999998,0.7200000286,0.25,80.3600006104,4.1100001335,16.6000003815,2.9000000954,0.8107692308,0.12,NA,NA,NA,NA,NA,21400,NA,NA,NA,NA,NA,NA,NA,NA
"5505","Harrisburg University of Science and Technology","Harrisburg","PA","City","Private",30835,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5774647887,0.1302816901,0.1091549296,0.1126760563,0.0704225352,NA,274.003524070657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5506","The Art Institute of Ohio-Cincinnati","Cincinnati","OH","Suburb","Private",31020,0.9499999881,0.8199999928,0.8299999833,0.2099999934,0.2300000042,76.1100006104,19.6499996185,2.9100000858,1.1200000048,0.6408743928,0.1374045802,0.1047883414,0.0655794587,0.0513532269,NA,316.567128102236,28700,31300,33000,37300,38000,28200,29200,35200,40800
"5507","Stevens-Henager College-Logan","Logan","UT","City","Private",31286,0.9300000072,0.8100000024,0.6100000143,0.25,0.4099999964,88.5899963379,1,10.1599998474,1.7300000191,0.7710434783,0.1233913043,0.0672173913,0.0250434783,0.0133043478,NA,281.846228712453,28300,28100,28900,34100,36000,23800,34900,26300,46100
"5508","University of Phoenix-Des Moines Campus","Des Moines","IA","City","Private",NA,0.9200000167,0.5799999833,0.6700000167,0.0599999987,0.4499999881,69.4700012207,15.3699998856,16.2299995422,4.1399998665,0.71804068,0.1474403066,0.0817333202,0.0346172742,0.018168419,NA,339.278401333225,44300,51600,52900,59500,60500,39300,53300,52900,70800
"5509","Blue Ridge Community and Technical College","Martinsburg","WV","Rural","Public",12582,0.8600000143,0.7099999785,0.7099999785,0.2899999917,0.3400000036,91.9199981689,5.4600000381,1.6200000048,0.5199999809,0.5373765867,0.1671368124,0.1339915374,0.1036671368,0.0578279267,NA,152.640642418606,36000,NA,NA,NA,NA,36000,35900,NA,NA
"5510","International Academy of Design and Technology-Henderson","Henderson","NV","City","Private",NA,0.9700000286,0.5799999833,0.6000000238,0.5699999928,0.1299999952,75.6500015259,13.4099998474,13,3.3199999332,0.7273166023,0.1264478764,0.0704633205,0.0463320463,0.0294401544,NA,267.106907068576,25700,27500,28800,29900,31100,24800,26800,29500,32800
"5511","International Academy of Design and Technology-Seattle","Tukwila","WA","Suburb","Private",NA,0.9700000286,0.5799999833,0.6000000238,0.5699999928,0.1299999952,75.6500015259,13.4099998474,13,3.3199999332,0.7273166023,0.1264478764,0.0704633205,0.0463320463,0.0294401544,NA,267.106907068576,25700,27500,28800,29900,31100,24800,26800,29500,32800
"5512","Le Cordon Bleu College of Culinary Arts-Miami","Miramar","FL","Suburb","Private",20574,0.9700000286,0.5799999833,0.3799999952,0.5600000024,0.1299999952,76.7699966431,16.6800003052,15.9399995804,1.7000000477,0.7085308057,0.1448882871,0.0717670955,0.0379146919,0.0368991198,NA,234.702112938862,25800,25400,26900,27400,28600,23500,27100,24200,31100
"5513","Le Cordon Bleu College of Culinary Arts-Minneapolis","Mendota Heights","MN","Suburb","Private",20154,0.9700000286,0.5299999714,0.4099999964,0.4799999893,0.1400000006,75.4300003052,14.3400001526,6.6100001335,3.5499999523,0.6885683761,0.1287393162,0.0876068376,0.0550213675,0.0400641026,NA,226.564725261744,25800,28600,30400,30200,31400,24100,26900,28400,32600
"5514","Career Technical College-Shreveport","Shreveport","LA","City","Private",23877,0.9100000262,0.9100000262,0.8000000119,0.25,0.2899999917,59.6500015259,38.1899986267,1.4700000286,0.5799999833,0.8093350947,0.0880669309,0.0519594892,0.0347864377,0.0158520476,NA,213.009305636966,20800,21100,21200,21600,22200,18900,27500,20200,31400
"5515","ITT Technical Institute-Kansas City","Kansas City","MO","City","Private",28768,0.9499999881,0.7400000095,0.2800000012,0.4399999976,0.1599999964,52.8300018311,21.5699996948,28.5900001526,5.1700000763,0.6996228922,0.1521717892,0.0867934114,0.0410129155,0.0203989918,NA,262.929645795952,33700,36700,38800,40000,42300,27200,35900,33800,43900
"5516","ITT Technical Institute-Kennesaw","Kennesaw","GA","Suburb","Private",27339,0.9499999881,0.7400000095,0.2800000012,0.4399999976,0.1599999964,52.8300018311,21.5699996948,28.5900001526,5.1700000763,0.6996228922,0.1521717892,0.0867934114,0.0410129155,0.0203989918,NA,262.929645795952,33700,36700,38800,40000,42300,27200,35900,33800,43900
"5517","ITT Technical Institute-Owings Mills","Owings Mills","MD","Suburb","Private",27832,0.9399999976,0.6999999881,0.2300000042,0.3899999857,0.2099999934,81.9000015259,10.8299999237,5.9699997902,1.7200000286,0.6996228922,0.1521717892,0.0867934114,0.0410129155,0.0203989918,NA,262.929645795952,33700,36700,38800,40000,42300,27200,35900,33800,43900
"5518","ITT Technical Institute-Warrensville Heights","Warrensville Heights","OH","Suburb","Private",28157,0.9700000286,0.6899999976,0.2700000107,0.4199999869,0.1800000072,65.1200027466,30.6399993896,2.9200000763,1.2100000381,0.6996228922,0.1521717892,0.0867934114,0.0410129155,0.0203989918,NA,262.929645795952,33700,36700,38800,40000,42300,27200,35900,33800,43900
"5519","Union Graduate College","Schenectady","NY","City","Private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5520","Chambersburg Beauty School","Chambersburg","PA","City","Private",NA,0.8500000238,0.8000000119,0.9599999785,0.3100000024,0.2599999905,91.6200027466,5.5999999046,1.7400000095,0.7799999714,0.7931034483,0.0942528736,0.0597701149,NA,NA,NA,68.5008810176642,17000,16800,16300,NA,NA,NA,NA,NA,NA
"5521","Daytona College","Ormond Beach","FL","City","Private",NA,0.9399999976,0.8299999833,0.8500000238,0.1299999952,0.1700000018,84.25,12.029999733,3.4000000954,1.2999999523,0.8060747664,0.1074766355,0.0514018692,NA,NA,NA,88.0016601269948,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5522","Delta Technical College","Horn Lake","MS","Suburb","Private",NA,0.8799999952,0.8600000143,0.6800000072,0.1899999976,0.2599999905,76.6399993896,20.6800003052,1.9099999666,0.6700000167,0.7520415739,0.1191536748,0.0714550854,0.0363771344,0.0209725316,NA,98.2276784404242,24000,30400,30400,34200,33900,20600,30000,NA,NA
"5523","United States University","Chula Vista","CA","Suburb","Private",24638,0.9499999881,0.3199999928,0.75,0.0500000007,0.5199999809,53.9799995422,7.0599999428,41.1699981689,12.5600004196,0.7549668874,0.1324503311,NA,NA,NA,NA,226.182154303608,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5524","Kaplan College-Bakersfield","Bakersfield","CA","City","Private",NA,0.8999999762,0.8600000143,0.9100000262,0.2700000107,0.2300000042,58.6599998474,9.4399995804,30.3500003815,7.3800001144,0.7715008432,0.1172006745,0.0708263069,0.023608769,0.0168634064,NA,96.2424453603651,20800,25100,26600,28700,29000,20300,25500,26400,37500
"5525","Kaplan College-Fresno","Clovis","CA","Suburb","Private",NA,0.9200000167,0.8700000048,0.8700000048,0.349999994,0.25,62.7400016785,3.6099998951,37.5099983215,5.6999998093,0.7171532847,0.1322992701,0.0875912409,0.0437956204,0.0191605839,NA,90.7416953677013,23700,21500,22100,21900,21900,22100,33700,NA,NA
"5526","Empire Beauty School-Avondale","Avondale","AZ","Suburb","Private",NA,0.9399999976,0.6999999881,0.9599999785,0.349999994,0.2800000012,80.4199981689,3.2200000286,21.9799995422,2.0399999619,0.727681078,0.1195957327,0.0774845592,0.0454800674,0.0297585626,NA,109.766845718267,19100,20000,20300,20500,21400,NA,NA,NA,NA
"5527","Empire Beauty School-Littleton","Littleton","CO","Suburb","Private",NA,0.9499999881,0.6600000262,0.9499999881,0.3899999857,0.2800000012,80.6399993896,4.8600001335,17.5599994659,3.2300000191,0.7761368053,0.1099883405,0.0649047804,0.0314807618,0.0174893121,NA,99.2099552248285,22000,18600,19100,24300,23700,NA,NA,NA,NA
"5528","Empire Beauty School-Aurora","Aurora","CO","City","Private",NA,0.9499999881,0.6600000262,0.9499999881,0.3899999857,0.2800000012,80.6399993896,4.8600001335,17.5599994659,3.2300000191,0.7761368053,0.1099883405,0.0649047804,0.0314807618,0.0174893121,NA,99.2099552248285,22000,18600,19100,24300,23700,NA,NA,NA,NA
"5529","Everest Institute-Gahanna","Gahanna","OH","Suburb","Private",NA,0.9200000167,0.8299999833,0.8799999952,0.2700000107,0.2300000042,64.2300033569,14.9200000763,24.1200008392,3.5,0.8325028131,0.0953222955,0.045008841,0.018485774,0.0086802765,NA,98.2276784404242,21100,23700,24100,26000,27200,20400,25800,25900,32500
"5530","AmeriTech College-Draper","Draper","UT","Suburb","Private",33028,0.8299999833,0.6999999881,0.7900000215,0.2800000012,0.4199999869,91.2600021362,0.8500000238,7.4000000954,1.1499999762,0.4789644013,0.1634304207,0.1828478964,0.0922330097,0.0825242718,NA,225.685846033593,28400,28400,29800,26600,26900,NA,NA,22900,47100
